Call,Response
<context> <user> may i have a table for four people in madrid in a cheap price range with spanish food <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish madrid four cheap <user> instead could it be in london <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london four cheap
<context> <user> may i have a table for four people in madrid in a cheap price range with spanish food <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish madrid four cheap <user> instead could it be in london <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish london four cheap <query> thanks,you're welcome
<query> can you make a restaurant reservation in a moderate price range with spanish food for six in london,i'm on it
<context> <user> can you make a restaurant reservation in a moderate price range with spanish food for six in london <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a moderate price range with spanish food for six in london <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london six moderate
<context> <user> can you make a restaurant reservation in a moderate price range with spanish food for six in london <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish london six moderate <query> instead could it be for four people,sure is there anything else to update
<context> <user> can you make a restaurant reservation in a moderate price range with spanish food for six in london <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish london six moderate <user> instead could it be for four people <system> sure is there anything else to update <query> actually i would prefer in a cheap price range,sure is there anything else to update
<context> <user> can you make a restaurant reservation in a moderate price range with spanish food for six in london <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish london six moderate <user> instead could it be for four people <system> sure is there anything else to update <user> actually i would prefer in a cheap price range <system> sure is there anything else to update <query> no,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a moderate price range with spanish food for six in london <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish london six moderate <user> instead could it be for four people <system> sure is there anything else to update <user> actually i would prefer in a cheap price range <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london four cheap
<context> <user> can you make a restaurant reservation in a moderate price range with spanish food for six in london <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish london six moderate <user> instead could it be for four people <system> sure is there anything else to update <user> actually i would prefer in a cheap price range <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish london four cheap <query> thanks,you're welcome
<query> may i have a table for two with british food in a cheap price range in madrid,i'm on it
<context> <user> may i have a table for two with british food in a cheap price range in madrid <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table for two with british food in a cheap price range in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call british madrid two cheap
<context> <user> may i have a table for two with british food in a cheap price range in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call british madrid two cheap <query> instead could it be in bombay,sure is there anything else to update
<context> <user> may i have a table for two with british food in a cheap price range in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call british madrid two cheap <user> instead could it be in bombay <system> sure is there anything else to update <query> actually i would prefer for six,sure is there anything else to update
<context> <user> may i have a table for two with british food in a cheap price range in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call british madrid two cheap <user> instead could it be in bombay <system> sure is there anything else to update <user> actually i would prefer for six <system> sure is there anything else to update <query> no,ok let me look into some options for you
<context> <user> may i have a table for two with british food in a cheap price range in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call british madrid two cheap <user> instead could it be in bombay <system> sure is there anything else to update <user> actually i would prefer for six <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query> <SILENCE>,api_call british bombay six cheap
<context> <user> may i have a table for two with british food in a cheap price range in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call british madrid two cheap <user> instead could it be in bombay <system> sure is there anything else to update <user> actually i would prefer for six <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user> <SILENCE> <system> api_call british bombay six cheap <query> you rock,you're welcome
<query> may i have a table for two people with spanish food in bombay in a expensive price range,i'm on it
<context> <user> may i have a table for two people with spanish food in bombay in a expensive price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table for two people with spanish food in bombay in a expensive price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish bombay two expensive
<context> <user> may i have a table for two people with spanish food in bombay in a expensive price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish bombay two expensive <query> actually i would prefer in paris,sure is there anything else to update
<context> <user> may i have a table for two people with spanish food in bombay in a expensive price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish bombay two expensive <user> actually i would prefer in paris <system> sure is there anything else to update <query> no,ok let me look into some options for you
<context> <user> may i have a table for two people with spanish food in bombay in a expensive price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish bombay two expensive <user> actually i would prefer in paris <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish paris two expensive
<context> <user> may i have a table for two people with spanish food in bombay in a expensive price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish bombay two expensive <user> actually i would prefer in paris <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish paris two expensive <query> thanks,you're welcome
<query> can you make a restaurant reservation in a cheap price range with spanish cuisine in madrid for two,i'm on it
<context> <user> can you make a restaurant reservation in a cheap price range with spanish cuisine in madrid for two <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a cheap price range with spanish cuisine in madrid for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish madrid two cheap
<context> <user> can you make a restaurant reservation in a cheap price range with spanish cuisine in madrid for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish madrid two cheap <query> instead could it be in a expensive price range,sure is there anything else to update
<context> <user> can you make a restaurant reservation in a cheap price range with spanish cuisine in madrid for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish madrid two cheap <user> instead could it be in a expensive price range <system> sure is there anything else to update <query> instead could it be for eight,sure is there anything else to update
<context> <user> can you make a restaurant reservation in a cheap price range with spanish cuisine in madrid for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish madrid two cheap <user> instead could it be in a expensive price range <system> sure is there anything else to update <user> instead could it be for eight <system> sure is there anything else to update <query> no,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a cheap price range with spanish cuisine in madrid for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish madrid two cheap <user> instead could it be in a expensive price range <system> sure is there anything else to update <user> instead could it be for eight <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish madrid eight expensive
<context> <user> can you make a restaurant reservation in a cheap price range with spanish cuisine in madrid for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish madrid two cheap <user> instead could it be in a expensive price range <system> sure is there anything else to update <user> instead could it be for eight <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish madrid eight expensive <query> you rock,you're welcome
<query> can you book a table with indian food in bombay in a expensive price range for six people,i'm on it
<context> <user> can you book a table with indian food in bombay in a expensive price range for six people <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table with indian food in bombay in a expensive price range for six people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian bombay six expensive
<context> <user> can you book a table with indian food in bombay in a expensive price range for six people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six expensive <query> actually i would prefer in london,sure is there anything else to update
<context> <user> can you book a table with indian food in bombay in a expensive price range for six people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six expensive <user> actually i would prefer in london <system> sure is there anything else to update <query> actually i would prefer in a cheap price range,sure is there anything else to update
<context> <user> can you book a table with indian food in bombay in a expensive price range for six people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six expensive <user> actually i would prefer in london <system> sure is there anything else to update <user> actually i would prefer in a cheap price range <system> sure is there anything else to update <query> instead could it be for eight people,sure is there anything else to update
<context> <user> can you book a table with indian food in bombay in a expensive price range for six people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six expensive <user> actually i would prefer in london <system> sure is there anything else to update <user> actually i would prefer in a cheap price range <system> sure is there anything else to update <user> instead could it be for eight people <system> sure is there anything else to update <query> no,ok let me look into some options for you
<context> <user> can you book a table with indian food in bombay in a expensive price range for six people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six expensive <user> actually i would prefer in london <system> sure is there anything else to update <user> actually i would prefer in a cheap price range <system> sure is there anything else to update <user> instead could it be for eight people <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query> <SILENCE>,api_call indian london eight cheap
<context> <user> can you book a table with indian food in bombay in a expensive price range for six people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six expensive <user> actually i would prefer in london <system> sure is there anything else to update <user> actually i would prefer in a cheap price range <system> sure is there anything else to update <user> instead could it be for eight people <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian london eight cheap <query>  you rock,you're welcome
<query> can you book a table for six in a moderate price range with indian food in bombay,i'm on it
<context> <user> can you book a table for six in a moderate price range with indian food in bombay <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table for six in a moderate price range with indian food in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian bombay six moderate
<context> <user> can you book a table for six in a moderate price range with indian food in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six moderate <query> actually i would prefer with spanish cuisine,sure is there anything else to update
<context> <user> can you book a table for six in a moderate price range with indian food in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six moderate <user> actually i would prefer with spanish cuisine <system> sure is there anything else to update <query> no,ok let me look into some options for you
<context> <user> can you book a table for six in a moderate price range with indian food in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six moderate <user> actually i would prefer with spanish cuisine <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish bombay six moderate
<context> <user> can you book a table for six in a moderate price range with indian food in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six moderate <user> actually i would prefer with spanish cuisine <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish bombay six moderate <query> thank you,you're welcome
<query> can you make a restaurant reservation in rome with italian food for two in a cheap price range,i'm on it
<context> <user> can you make a restaurant reservation in rome with italian food for two in a cheap price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in rome with italian food for two in a cheap price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call italian rome two cheap
<context> <user> can you make a restaurant reservation in rome with italian food for two in a cheap price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian rome two cheap <query> actually i would prefer in bombay,sure is there anything else to update
<context> <user> can you make a restaurant reservation in rome with italian food for two in a cheap price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian rome two cheap <user> actually i would prefer in bombay <system> sure is there anything else to update <query> instead could it be in a moderate price range,sure is there anything else to update
<context> <user> can you make a restaurant reservation in rome with italian food for two in a cheap price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian rome two cheap <user> actually i would prefer in bombay <system> sure is there anything else to update <user> instead could it be in a moderate price range <system> sure is there anything else to update <query> instead could it be with spanish food,sure is there anything else to update
<context> <user> can you make a restaurant reservation in rome with italian food for two in a cheap price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian rome two cheap <user> actually i would prefer in bombay <system> sure is there anything else to update <user> instead could it be in a moderate price range <system> sure is there anything else to update <user> instead could it be with spanish food <system> sure is there anything else to update <query> no,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in rome with italian food for two in a cheap price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian rome two cheap <user> actually i would prefer in bombay <system> sure is there anything else to update <user> instead could it be in a moderate price range <system> sure is there anything else to update <user> instead could it be with spanish food <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish bombay two moderate
<context> <user> can you make a restaurant reservation in rome with italian food for two in a cheap price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian rome two cheap <user> actually i would prefer in bombay <system> sure is there anything else to update <user> instead could it be in a moderate price range <system> sure is there anything else to update <user> instead could it be with spanish food <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish bombay two moderate <query>  you rock,you're welcome
<query> can you make a restaurant reservation with italian cuisine in a cheap price range for eight in madrid,i'm on it
<context> <user> can you make a restaurant reservation with italian cuisine in a cheap price range for eight in madrid <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with italian cuisine in a cheap price range for eight in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call italian madrid eight cheap
<context> <user> can you make a restaurant reservation with italian cuisine in a cheap price range for eight in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian madrid eight cheap <query> instead could it be in a moderate price range,sure is there anything else to update
<context> <user> can you make a restaurant reservation with italian cuisine in a cheap price range for eight in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian madrid eight cheap <user> instead could it be in a moderate price range <system> sure is there anything else to update <query> actually i would prefer in paris,sure is there anything else to update
<context> <user> can you make a restaurant reservation with italian cuisine in a cheap price range for eight in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian madrid eight cheap <user> instead could it be in a moderate price range <system> sure is there anything else to update <user> actually i would prefer in paris <system> sure is there anything else to update <query> no,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with italian cuisine in a cheap price range for eight in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian madrid eight cheap <user> instead could it be in a moderate price range <system> sure is there anything else to update <user> actually i would prefer in paris <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris eight moderate
<context> <user> can you make a restaurant reservation with italian cuisine in a cheap price range for eight in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian madrid eight cheap <user> instead could it be in a moderate price range <system> sure is there anything else to update <user> actually i would prefer in paris <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian paris eight moderate <query> thank you,you're welcome
<query> can you book a table with indian cuisine for four in a expensive price range in rome,i'm on it
<context> <user> can you book a table with indian cuisine for four in a expensive price range in rome <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table with indian cuisine for four in a expensive price range in rome <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian rome four expensive
<context> <user> can you book a table with indian cuisine for four in a expensive price range in rome <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian rome four expensive <query> instead could it be in london,sure is there anything else to update
<context> <user> can you book a table with indian cuisine for four in a expensive price range in rome <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian rome four expensive <user> instead could it be in london <system> sure is there anything else to update <query> instead could it be with french cuisine,sure is there anything else to update
<context> <user> can you book a table with indian cuisine for four in a expensive price range in rome <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian rome four expensive <user> instead could it be in london <system> sure is there anything else to update <user> instead could it be with french cuisine <system> sure is there anything else to update <query> actually i would prefer in a cheap price range,sure is there anything else to update
<context> <user> can you book a table with indian cuisine for four in a expensive price range in rome <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian rome four expensive <user> instead could it be in london <system> sure is there anything else to update <user> instead could it be with french cuisine <system> sure is there anything else to update <user> actually i would prefer in a cheap price range <system> sure is there anything else to update <query> instead could it be for six people,sure is there anything else to update
<context> <user> can you book a table with indian cuisine for four in a expensive price range in rome <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian rome four expensive <user> instead could it be in london <system> sure is there anything else to update <user> instead could it be with french cuisine <system> sure is there anything else to update <user> actually i would prefer in a cheap price range <system> sure is there anything else to update <user> instead could it be for six people <system> sure is there anything else to update <query> no,ok let me look into some options for you
<context> <user> can you book a table with indian cuisine for four in a expensive price range in rome <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian rome four expensive <user> instead could it be in london <system> sure is there anything else to update <user> instead could it be with french cuisine <system> sure is there anything else to update <user> actually i would prefer in a cheap price range <system> sure is there anything else to update <user> instead could it be for six people <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query>  <SILENCE>,api_call french london six cheap
<context> <user> can you book a table with indian cuisine for four in a expensive price range in rome <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian rome four expensive <user> instead could it be in london <system> sure is there anything else to update <user> instead could it be with french cuisine <system> sure is there anything else to update <user> actually i would prefer in a cheap price range <system> sure is there anything else to update <user> instead could it be for six people <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user>  <SILENCE> <system> api_call french london six cheap <query>  you rock,you're welcome
<query> i'd like to book a table in a moderate price range in london for eight people with spanish cuisine,i'm on it
<context> <user> i'd like to book a table in a moderate price range in london for eight people with spanish cuisine <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> i'd like to book a table in a moderate price range in london for eight people with spanish cuisine <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london eight moderate
<context> <user> i'd like to book a table in a moderate price range in london for eight people with spanish cuisine <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish london eight moderate <query> actually i would prefer for six,sure is there anything else to update
<context> <user> i'd like to book a table in a moderate price range in london for eight people with spanish cuisine <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish london eight moderate <user> actually i would prefer for six <system> sure is there anything else to update <query> no,ok let me look into some options for you
<context> <user> i'd like to book a table in a moderate price range in london for eight people with spanish cuisine <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish london eight moderate <user> actually i would prefer for six <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london six moderate
<context> <user> i'd like to book a table in a moderate price range in london for eight people with spanish cuisine <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish london eight moderate <user> actually i would prefer for six <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user> <SILENCE> <system> api_call spanish london six moderate <query> you rock,you're welcome
<query> can you book a table in bombay with indian food in a moderate price range for eight,i'm on it
<context> <user> can you book a table in bombay with indian food in a moderate price range for eight <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in bombay with indian food in a moderate price range for eight <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian bombay eight moderate
<context> <user> can you book a table in bombay with indian food in a moderate price range for eight <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay eight moderate <query> instead could it be for six,sure is there anything else to update
<context> <user> can you book a table in bombay with indian food in a moderate price range for eight <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay eight moderate <user> instead could it be for six <system> sure is there anything else to update <query> instead could it be in a expensive price range,sure is there anything else to update
<context> <user> can you book a table in bombay with indian food in a moderate price range for eight <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay eight moderate <user> instead could it be for six <system> sure is there anything else to update <user> instead could it be in a expensive price range <system> sure is there anything else to update <query> actually i would prefer with italian cuisine,sure is there anything else to update
<context> <user> can you book a table in bombay with indian food in a moderate price range for eight <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay eight moderate <user> instead could it be for six <system> sure is there anything else to update <user> instead could it be in a expensive price range <system> sure is there anything else to update <user> actually i would prefer with italian cuisine <system> sure is there anything else to update <query> no,ok let me look into some options for you
<context> <user> can you book a table in bombay with indian food in a moderate price range for eight <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay eight moderate <user> instead could it be for six <system> sure is there anything else to update <user> instead could it be in a expensive price range <system> sure is there anything else to update <user> actually i would prefer with italian cuisine <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query> <SILENCE>,api_call italian bombay six expensive
<context> <user> can you book a table in bombay with indian food in a moderate price range for eight <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay eight moderate <user> instead could it be for six <system> sure is there anything else to update <user> instead could it be in a expensive price range <system> sure is there anything else to update <user> actually i would prefer with italian cuisine <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian bombay six expensive <query>  you rock,you're welcome
<query> can you make a restaurant reservation in a cheap price range in paris with italian food for two,i'm on it
<context> <user> can you make a restaurant reservation in a cheap price range in paris with italian food for two <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a cheap price range in paris with italian food for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris two cheap
<context> <user> can you make a restaurant reservation in a cheap price range in paris with italian food for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian paris two cheap <query> instead could it be in a expensive price range,sure is there anything else to update
<context> <user> can you make a restaurant reservation in a cheap price range in paris with italian food for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian paris two cheap <user> instead could it be in a expensive price range <system> sure is there anything else to update <query> actually i would prefer in rome,sure is there anything else to update
<context> <user> can you make a restaurant reservation in a cheap price range in paris with italian food for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian paris two cheap <user> instead could it be in a expensive price range <system> sure is there anything else to update <user> actually i would prefer in rome <system> sure is there anything else to update <query> instead could it be for four,sure is there anything else to update
<context> <user> can you make a restaurant reservation in a cheap price range in paris with italian food for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian paris two cheap <user> instead could it be in a expensive price range <system> sure is there anything else to update <user> actually i would prefer in rome <system> sure is there anything else to update <user> instead could it be for four <system> sure is there anything else to update <query> no,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a cheap price range in paris with italian food for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian paris two cheap <user> instead could it be in a expensive price range <system> sure is there anything else to update <user> actually i would prefer in rome <system> sure is there anything else to update <user> instead could it be for four <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query> <SILENCE>,api_call italian rome four expensive
<context> <user> can you make a restaurant reservation in a cheap price range in paris with italian food for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian paris two cheap <user> instead could it be in a expensive price range <system> sure is there anything else to update <user> actually i would prefer in rome <system> sure is there anything else to update <user> instead could it be for four <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user> <SILENCE> <system> api_call italian rome four expensive <query>  thank you,you're welcome
<query> can you make a restaurant reservation with indian food for six people in a expensive price range in bombay,i'm on it
<context> <user> can you make a restaurant reservation with indian food for six people in a expensive price range in bombay <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with indian food for six people in a expensive price range in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian bombay six expensive
<context> <user> can you make a restaurant reservation with indian food for six people in a expensive price range in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six expensive <query> actually i would prefer with british food,sure is there anything else to update
<context> <user> can you make a restaurant reservation with indian food for six people in a expensive price range in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six expensive <user> actually i would prefer with british food <system> sure is there anything else to update <query> no,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with indian food for six people in a expensive price range in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six expensive <user> actually i would prefer with british food <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <query> <SILENCE>,api_call british bombay six expensive
<context> <user> can you make a restaurant reservation with indian food for six people in a expensive price range in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call indian bombay six expensive <user> actually i would prefer with british food <system> sure is there anything else to update <user> no <system> ok let me look into some options for you <user> <SILENCE> <system> api_call british bombay six expensive <query> thanks,you're welcome
<query> can you make a restaurant reservation in a moderate price range for four in madrid with british food,i'm on it
<context> <user> can you make a restaurant reservation in a moderate price range for four in madrid with british food <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a moderate price range for four in madrid with british food <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call british madrid four moderate
<context> <user> can you make a restaurant reservation in a moderate price range for four in madrid with british food <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call british madrid four moderate <query> actually i would prefer for six,sure is there anything else to update
<context> <user> can you make a restaurant reservation in a moderate price range for four in madrid with british food <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <user> <SILENCE> <system> api_call british madrid four moderate <user> actually i would prefer for six <system> sure is there anything else to update <query> actually i would prefer in a expensive price range,sure is there anything else to update
