Call,Response
<query> may i have a table in a expensive price range in bombay with spanish cuisine for four,i'm on it
<context> <user> may i have a table in a expensive price range in bombay with spanish cuisine for four <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table in a expensive price range in bombay with spanish cuisine for four <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish bombay four expensive
<query> i'd like to book a table in paris with spanish food,i'm on it
<context> <user> i'd like to book a table in paris with spanish food <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> i'd like to book a table in paris with spanish food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> i'd like to book a table in paris with spanish food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> i'd like to book a table in paris with spanish food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be six <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish paris six moderate
<query> i'd like to book a table for two,i'm on it
<context> <user> i'd like to book a table for two <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish food,where should it be
<context> <user> i'd like to book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <query> in madrid,which price range are looking for
<context> <user> i'd like to book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <user> in madrid <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> i'd like to book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <user> in madrid <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish madrid two cheap
<query> can you make a restaurant reservation for two,i'm on it
<context> <user> can you make a restaurant reservation for two <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love spanish food,where should it be
<context> <user> can you make a restaurant reservation for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <query> rome please,which price range are looking for
<context> <user> can you make a restaurant reservation for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <user> rome please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <user> rome please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish rome two cheap
<query> may i have a table,i'm on it
<context> <user> may i have a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love french food,where should it be
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <query> rome please,how many people would be in your party
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <user> rome please <system> how many people would be in your party <query> for eight people please,which price range are looking for
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <user> rome please <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <user> rome please <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call french rome eight cheap
<query> can you book a table in london with italian cuisine in a expensive price range for six people,i'm on it
<context> <user> can you book a table in london with italian cuisine in a expensive price range for six people <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in london with italian cuisine in a expensive price range for six people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call italian london six expensive
<query> i'd like to book a table in a expensive price range,i'm on it
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish cuisine,where should it be
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <query> in madrid,how many people would be in your party
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> in madrid <system> how many people would be in your party <query> for eight people please,ok let me look into some options for you
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> in madrid <system> how many people would be in your party <user> for eight people please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish madrid eight expensive
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british cuisine,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <query> in rome,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <user> in rome <system> how many people would be in your party <query> we will be two,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be two <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be two <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome two cheap
<query> i'd like to book a table with italian food for eight in a expensive price range,i'm on it
<context> <user> i'd like to book a table with italian food for eight in a expensive price range <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> i'd like to book a table with italian food for eight in a expensive price range <system> i'm on it <user> <SILENCE> <system> where should it be <query> bombay please,ok let me look into some options for you
<context> <user> i'd like to book a table with italian food for eight in a expensive price range <system> i'm on it <user> <SILENCE> <system> where should it be <user> bombay please <system> ok let me look into some options for you <query> <SILENCE>,api_call italian bombay eight expensive
<query> can you make a restaurant reservation in a moderate price range in rome for four,i'm on it
<context> <user> can you make a restaurant reservation in a moderate price range in rome for four <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in a moderate price range in rome for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with italian cuisine,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a moderate price range in rome for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian cuisine <system> ok let me look into some options for you <query> <SILENCE>,api_call italian rome four moderate
<query> can you book a table,i'm on it
<context> <user> can you book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish cuisine,where should it be
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <query> in madrid,how many people would be in your party
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> in madrid <system> how many people would be in your party <query> for eight please,which price range are looking for
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> in madrid <system> how many people would be in your party <user> for eight please <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> in madrid <system> how many people would be in your party <user> for eight please <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish madrid eight moderate
<query> may i have a table in a expensive price range with indian cuisine for eight people in bombay,i'm on it
<context> <user> may i have a table in a expensive price range with indian cuisine for eight people in bombay <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table in a expensive price range with indian cuisine for eight people in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian bombay eight expensive
<query> i'd like to book a table with french food in a expensive price range in bombay for two people,i'm on it
<context> <user> i'd like to book a table with french food in a expensive price range in bombay for two people <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> i'd like to book a table with french food in a expensive price range in bombay for two people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call french bombay two expensive
<query> can you make a restaurant reservation in rome in a cheap price range for two people,i'm on it
<context> <user> can you make a restaurant reservation in rome in a cheap price range for two people <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in rome in a cheap price range for two people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish food,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in rome in a cheap price range for two people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish rome two cheap
<query> can you make a restaurant reservation with spanish cuisine for two people,i'm on it
<context> <user> can you make a restaurant reservation with spanish cuisine for two people <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation with spanish cuisine for two people <system> i'm on it <user> <SILENCE> <system> where should it be <query> in rome,which price range are looking for
<context> <user> can you make a restaurant reservation with spanish cuisine for two people <system> i'm on it <user> <SILENCE> <system> where should it be <user> in rome <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with spanish cuisine for two people <system> i'm on it <user> <SILENCE> <system> where should it be <user> in rome <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish rome two moderate
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french cuisine,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <query> in rome,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> in rome <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be six <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french rome six cheap
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish cuisine,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <query> bombay please,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> bombay please <system> how many people would be in your party <query> we will be two,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> bombay please <system> how many people would be in your party <user> we will be two <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> bombay please <system> how many people would be in your party <user> we will be two <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish bombay two moderate
<query> may i have a table with french food in bombay for eight people in a expensive price range,i'm on it
<context> <user> may i have a table with french food in bombay for eight people in a expensive price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table with french food in bombay for eight people in a expensive price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call french bombay eight expensive
<query> may i have a table for four in a cheap price range with french cuisine in bombay,i'm on it
<context> <user> may i have a table for four in a cheap price range with french cuisine in bombay <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table for four in a cheap price range with french cuisine in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call french bombay four cheap
<query> can you make a restaurant reservation with french cuisine,i'm on it
<context> <user> can you make a restaurant reservation with french cuisine <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation with french cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <query> in madrid,how many people would be in your party
<context> <user> can you make a restaurant reservation with french cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> how many people would be in your party <query> for four people please,which price range are looking for
<context> <user> can you make a restaurant reservation with french cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> how many people would be in your party <user> for four people please <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with french cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> how many people would be in your party <user> for four people please <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french madrid four expensive
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish cuisine,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <query> london please,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> london please <system> how many people would be in your party <query> we will be eight,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> london please <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> london please <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london eight expensive
<query> may i have a table,i'm on it
<context> <user> may i have a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love french food,where should it be
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <query> madrid please,how many people would be in your party
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <user> madrid please <system> how many people would be in your party <query> for two please,which price range are looking for
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <user> madrid please <system> how many people would be in your party <user> for two please <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love french food <system> where should it be <user> madrid please <system> how many people would be in your party <user> for two please <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french madrid two moderate
<query> i'd like to book a table for two in a expensive price range with french food in london,i'm on it
<context> <user> i'd like to book a table for two in a expensive price range with french food in london <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> i'd like to book a table for two in a expensive price range with french food in london <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call french london two expensive
<query> can you make a restaurant reservation in a expensive price range with british cuisine for four people,i'm on it
<context> <user> can you make a restaurant reservation in a expensive price range with british cuisine for four people <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation in a expensive price range with british cuisine for four people <system> i'm on it <user> <SILENCE> <system> where should it be <query> in london,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a expensive price range with british cuisine for four people <system> i'm on it <user> <SILENCE> <system> where should it be <user> in london <system> ok let me look into some options for you <query> <SILENCE>,api_call british london four expensive
<query> can you make a restaurant reservation with italian food in paris,i'm on it
<context> <user> can you make a restaurant reservation with italian food in paris <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> can you make a restaurant reservation with italian food in paris <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for two people please,which price range are looking for
<context> <user> can you make a restaurant reservation with italian food in paris <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for two people please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with italian food in paris <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for two people please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris two cheap
<query> may i have a table in madrid for six,i'm on it
<context> <user> may i have a table in madrid for six <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table in madrid for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british cuisine,which price range are looking for
<context> <user> may i have a table in madrid for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> may i have a table in madrid for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call british madrid six moderate
<query> can you make a restaurant reservation for eight,i'm on it
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british food,where should it be
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <query> in london,which price range are looking for
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> in london <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british food <system> where should it be <user> in london <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british london eight expensive
<query> can you make a restaurant reservation with french food for eight,i'm on it
<context> <user> can you make a restaurant reservation with french food for eight <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation with french food for eight <system> i'm on it <user> <SILENCE> <system> where should it be <query> in paris,which price range are looking for
<context> <user> can you make a restaurant reservation with french food for eight <system> i'm on it <user> <SILENCE> <system> where should it be <user> in paris <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with french food for eight <system> i'm on it <user> <SILENCE> <system> where should it be <user> in paris <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call french paris eight expensive
<query> can you book a table for eight in bombay with british cuisine in a moderate price range,i'm on it
<context> <user> can you book a table for eight in bombay with british cuisine in a moderate price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table for eight in bombay with british cuisine in a moderate price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call british bombay eight moderate
<query> can you book a table for two people in a expensive price range in bombay,i'm on it
<context> <user> can you book a table for two people in a expensive price range in bombay <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table for two people in a expensive price range in bombay <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish cuisine,ok let me look into some options for you
<context> <user> can you book a table for two people in a expensive price range in bombay <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish bombay two expensive
<query> i'd like to book a table in bombay with french food,i'm on it
<context> <user> i'd like to book a table in bombay with french food <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> i'd like to book a table in bombay with french food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for two please,which price range are looking for
<context> <user> i'd like to book a table in bombay with french food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for two please <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> i'd like to book a table in bombay with french food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for two please <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french bombay two moderate
<query> can you make a restaurant reservation for six people in a moderate price range with british food in rome,i'm on it
<context> <user> can you make a restaurant reservation for six people in a moderate price range with british food in rome <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation for six people in a moderate price range with british food in rome <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome six moderate
<query> can you book a table,i'm on it
<context> <user> can you book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love british food,where should it be
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <query> in bombay,how many people would be in your party
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <user> in bombay <system> how many people would be in your party <query> we will be eight,which price range are looking for
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <user> in bombay <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <user> in bombay <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call british bombay eight moderate
<query> can you book a table in a expensive price range with french food in madrid,i'm on it
<context> <user> can you book a table in a expensive price range with french food in madrid <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> can you book a table in a expensive price range with french food in madrid <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> we will be four,ok let me look into some options for you
<context> <user> can you book a table in a expensive price range with french food in madrid <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be four <system> ok let me look into some options for you <query> <SILENCE>,api_call french madrid four expensive
<query> can you book a table in rome with british food for two,i'm on it
<context> <user> can you book a table in rome with british food for two <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> can you book a table in rome with british food for two <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you book a table in rome with british food for two <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome two expensive
<query> can you book a table with british cuisine for two people,i'm on it
<context> <user> can you book a table with british cuisine for two people <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you book a table with british cuisine for two people <system> i'm on it <user> <SILENCE> <system> where should it be <query> madrid please,which price range are looking for
<context> <user> can you book a table with british cuisine for two people <system> i'm on it <user> <SILENCE> <system> where should it be <user> madrid please <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you book a table with british cuisine for two people <system> i'm on it <user> <SILENCE> <system> where should it be <user> madrid please <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call british madrid two expensive
<query> i'd like to book a table for eight people in paris in a cheap price range with british cuisine,i'm on it
<context> <user> i'd like to book a table for eight people in paris in a cheap price range with british cuisine <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> i'd like to book a table for eight people in paris in a cheap price range with british cuisine <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call british paris eight cheap
<query> i'd like to book a table with spanish cuisine for four in a cheap price range in bombay,i'm on it
<context> <user> i'd like to book a table with spanish cuisine for four in a cheap price range in bombay <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> i'd like to book a table with spanish cuisine for four in a cheap price range in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish bombay four cheap
<query> can you make a restaurant reservation in a cheap price range in paris for two people with italian cuisine,i'm on it
<context> <user> can you make a restaurant reservation in a cheap price range in paris for two people with italian cuisine <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a cheap price range in paris for two people with italian cuisine <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris two cheap
<query> can you make a restaurant reservation for eight,i'm on it
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with italian cuisine,where should it be
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian cuisine <system> where should it be <query> paris please,which price range are looking for
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian cuisine <system> where should it be <user> paris please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation for eight <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian cuisine <system> where should it be <user> paris please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris eight cheap
<query> i'd like to book a table for eight in paris,i'm on it
<context> <user> i'd like to book a table for eight in paris <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table for eight in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish food,which price range are looking for
