Call,Response
<context> <user>  i'd like to book a table in a expensive price range with cantonese food in seoul for six people <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_expensive_cantonese_8stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  i'd like to book a table in a expensive price range with cantonese food in seoul for six people <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_expensive_cantonese_8stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_seoul_expensive_cantonese_4stars
<context> <user>  i'd like to book a table in a expensive price range with cantonese food in seoul for six people <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_expensive_cantonese_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_expensive_cantonese_4stars <query>  it's perfect,great let me do the reservation
<query>  good morning,hello what can i help you with today
<query>  can you make a restaurant reservation in seoul,i'm on it
<context> <user>  can you make a restaurant reservation in seoul <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  can you make a restaurant reservation in seoul <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with japanese food,how many people would be in your party
<context> <user>  can you make a restaurant reservation in seoul <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with japanese food <system> how many people would be in your party <query>  we will be six,which price range are looking for
<context> <user>  can you make a restaurant reservation in seoul <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with japanese food <system> how many people would be in your party <user>  we will be six <system> which price range are looking for <query>  i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user>  can you make a restaurant reservation in seoul <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with japanese food <system> how many people would be in your party <user>  we will be six <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_seoul_cheap_japanese_7stars
<context> <user>  can you make a restaurant reservation in seoul <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with japanese food <system> how many people would be in your party <user>  we will be six <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_cheap_japanese_7stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  can you make a restaurant reservation in seoul <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with japanese food <system> how many people would be in your party <user>  we will be six <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_cheap_japanese_7stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_seoul_cheap_japanese_3stars
<context> <user>  can you make a restaurant reservation in seoul <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with japanese food <system> how many people would be in your party <user>  we will be six <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_cheap_japanese_7stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_cheap_japanese_3stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  can you make a restaurant reservation in seoul <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with japanese food <system> how many people would be in your party <user>  we will be six <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_cheap_japanese_7stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_cheap_japanese_3stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_seoul_cheap_japanese_2stars
<context> <user>  can you make a restaurant reservation in seoul <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with japanese food <system> how many people would be in your party <user>  we will be six <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_cheap_japanese_7stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_cheap_japanese_3stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_cheap_japanese_2stars <query>  it's perfect,great let me do the reservation
<query>  good morning,hello what can i help you with today
<query>  can you make a restaurant reservation for two with japanese food,i'm on it
<context> <user>  can you make a restaurant reservation for two with japanese food <system> i'm on it <query>  <SILENCE>,where should it be
<context> <user>  can you make a restaurant reservation for two with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <query>  seoul please,which price range are looking for
<context> <user>  can you make a restaurant reservation for two with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  seoul please <system> which price range are looking for <query>  in a moderate price range please,ok let me look into some options for you
<context> <user>  can you make a restaurant reservation for two with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  seoul please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_seoul_moderate_japanese_8stars
<context> <user>  can you make a restaurant reservation for two with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  seoul please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  can you make a restaurant reservation for two with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  seoul please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_seoul_moderate_japanese_6stars
<context> <user>  can you make a restaurant reservation for two with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  seoul please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_6stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  can you make a restaurant reservation for two with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  seoul please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_6stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_seoul_moderate_japanese_5stars
<context> <user>  can you make a restaurant reservation for two with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  seoul please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_6stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_5stars <query>  it's perfect,great let me do the reservation
<query>  good morning,hello what can i help you with today
<query>  i'd like to book a table in seoul for two in a moderate price range,i'm on it
<context> <user>  i'd like to book a table in seoul for two in a moderate price range <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  i'd like to book a table in seoul for two in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  i love japanese food,ok let me look into some options for you
<context> <user>  i'd like to book a table in seoul for two in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_seoul_moderate_japanese_8stars
<context> <user>  i'd like to book a table in seoul for two in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  i'd like to book a table in seoul for two in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_seoul_moderate_japanese_6stars
<context> <user>  i'd like to book a table in seoul for two in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_6stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  i'd like to book a table in seoul for two in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_6stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_seoul_moderate_japanese_5stars
<context> <user>  i'd like to book a table in seoul for two in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_6stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_5stars <query>  let's do it,great let me do the reservation
<query>  hello,hello what can i help you with today
<query>  i'd like to book a table in a cheap price range in hanoi for two,i'm on it
<context> <user>  i'd like to book a table in a cheap price range in hanoi for two <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  i'd like to book a table in a cheap price range in hanoi for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with vietnamese cuisine,ok let me look into some options for you
<context> <user>  i'd like to book a table in a cheap price range in hanoi for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_cheap_vietnamese_7stars
<context> <user>  i'd like to book a table in a cheap price range in hanoi for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_7stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  i'd like to book a table in a cheap price range in hanoi for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_7stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_cheap_vietnamese_5stars
<context> <user>  i'd like to book a table in a cheap price range in hanoi for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_7stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_5stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  i'd like to book a table in a cheap price range in hanoi for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_7stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_5stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_cheap_vietnamese_4stars
<context> <user>  i'd like to book a table in a cheap price range in hanoi for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_7stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_5stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_4stars <query>  it's perfect,great let me do the reservation
<query>  hello,hello what can i help you with today
<query>  i'd like to book a table for six people,i'm on it
<context> <user>  i'd like to book a table for six people <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  i'd like to book a table for six people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with vietnamese cuisine,where should it be
<context> <user>  i'd like to book a table for six people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> where should it be <query>  in bangkok,which price range are looking for
<context> <user>  i'd like to book a table for six people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> where should it be <user>  in bangkok <system> which price range are looking for <query>  in a moderate price range please,ok let me look into some options for you
<context> <user>  i'd like to book a table for six people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> where should it be <user>  in bangkok <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_bangkok_moderate_vietnamese_8stars
<context> <user>  i'd like to book a table for six people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> where should it be <user>  in bangkok <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_vietnamese_8stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  i'd like to book a table for six people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> where should it be <user>  in bangkok <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_vietnamese_8stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_bangkok_moderate_vietnamese_7stars
<context> <user>  i'd like to book a table for six people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> where should it be <user>  in bangkok <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_vietnamese_8stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_vietnamese_7stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  i'd like to book a table for six people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> where should it be <user>  in bangkok <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_vietnamese_8stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_vietnamese_7stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_bangkok_moderate_vietnamese_1stars
<context> <user>  i'd like to book a table for six people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with vietnamese cuisine <system> where should it be <user>  in bangkok <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_vietnamese_8stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_vietnamese_7stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_vietnamese_1stars <query>  let's do it,great let me do the reservation
<query>  hello,hello what can i help you with today
<query>  i'd like to book a table in a moderate price range,i'm on it
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  i love japanese food,where should it be
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <query>  tokyo please,how many people would be in your party
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <user>  tokyo please <system> how many people would be in your party <query>  for four please,ok let me look into some options for you
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <user>  tokyo please <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_tokyo_moderate_japanese_8stars
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <user>  tokyo please <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_8stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <user>  tokyo please <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_8stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_tokyo_moderate_japanese_5stars
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <user>  tokyo please <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_5stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <user>  tokyo please <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_5stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_tokyo_moderate_japanese_4stars
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <user>  tokyo please <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_5stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_4stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <user>  tokyo please <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_5stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_4stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_tokyo_moderate_japanese_1stars
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <user>  tokyo please <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_5stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_4stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_moderate_japanese_1stars <query>  let's do it,great let me do the reservation
<query>  good morning,hello what can i help you with today
<query>  can you book a table for two people,i'm on it
<context> <user>  can you book a table for two people <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  can you book a table for two people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  i love thai food,where should it be
<context> <user>  can you book a table for two people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love thai food <system> where should it be <query>  in bangkok,which price range are looking for
<context> <user>  can you book a table for two people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love thai food <system> where should it be <user>  in bangkok <system> which price range are looking for <query>  i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user>  can you book a table for two people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love thai food <system> where should it be <user>  in bangkok <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_8stars
<context> <user>  can you book a table for two people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love thai food <system> where should it be <user>  in bangkok <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_cheap_thai_8stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  can you book a table for two people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love thai food <system> where should it be <user>  in bangkok <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_cheap_thai_8stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_6stars
<context> <user>  can you book a table for two people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love thai food <system> where should it be <user>  in bangkok <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_cheap_thai_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_cheap_thai_6stars <query>  let's do it,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  can you book a table in a cheap price range,i'm on it
<context> <user>  can you book a table in a cheap price range <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  can you book a table in a cheap price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  i love japanese food,where should it be
<context> <user>  can you book a table in a cheap price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <query>  in hanoi,how many people would be in your party
<context> <user>  can you book a table in a cheap price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <user>  in hanoi <system> how many people would be in your party <query>  for eight people please,ok let me look into some options for you
<context> <user>  can you book a table in a cheap price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <user>  in hanoi <system> how many people would be in your party <user>  for eight people please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_cheap_japanese_8stars
<context> <user>  can you book a table in a cheap price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> where should it be <user>  in hanoi <system> how many people would be in your party <user>  for eight people please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_japanese_8stars <query>  it's perfect,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  can you book a table,i'm on it
<context> <user>  can you book a table <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  can you book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with thai food,where should it be
<context> <user>  can you book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <query>  tokyo please,how many people would be in your party
<context> <user>  can you book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <user>  tokyo please <system> how many people would be in your party <query>  we will be two,which price range are looking for
<context> <user>  can you book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <user>  tokyo please <system> how many people would be in your party <user>  we will be two <system> which price range are looking for <query>  i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user>  can you book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <user>  tokyo please <system> how many people would be in your party <user>  we will be two <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_tokyo_expensive_thai_8stars
<context> <user>  can you book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <user>  tokyo please <system> how many people would be in your party <user>  we will be two <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_expensive_thai_8stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  can you book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <user>  tokyo please <system> how many people would be in your party <user>  we will be two <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_expensive_thai_8stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_tokyo_expensive_thai_4stars
<context> <user>  can you book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <user>  tokyo please <system> how many people would be in your party <user>  we will be two <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_expensive_thai_8stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_tokyo_expensive_thai_4stars <query>  that looks great,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  i'd like to book a table,i'm on it
<context> <user>  i'd like to book a table <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
