Call,Response,Count
<SILENCE>,api_call french madrid eight moderate,299
actually i would prefer with spanish food,sure is there anything else to update,299
instead could it be in a cheap price range,sure is there anything else to update,299
instead could it be in bombay,sure is there anything else to update,299
no,ok let me look into some options for you,299
<SILENCE>,api_call spanish bombay eight cheap,299
 thanks,you're welcome,299
can you make a restaurant reservation in a cheap price range in madrid for four with french food,i'm on it,300
<SILENCE>,ok let me look into some options for you,300
<SILENCE>,api_call french madrid four cheap,300
actually i would prefer for two people,sure is there anything else to update,300
actually i would prefer in london,sure is there anything else to update,300
no,ok let me look into some options for you,300
<SILENCE>,api_call french london two cheap,300
you rock,you're welcome,300
i'd like to book a table with italian food in london in a moderate price range for four,i'm on it,301
<SILENCE>,ok let me look into some options for you,301
<SILENCE>,api_call italian london four moderate,301
instead could it be in madrid,sure is there anything else to update,301
actually i would prefer for six,sure is there anything else to update,301
instead could it be in a cheap price range,sure is there anything else to update,301
no,ok let me look into some options for you,301
<SILENCE>,api_call italian madrid six cheap,301
 thank you,you're welcome,301
can you make a restaurant reservation for eight with italian food in paris in a expensive price range,i'm on it,302
<SILENCE>,ok let me look into some options for you,302
<SILENCE>,api_call italian paris eight expensive,302
actually i would prefer in a cheap price range,sure is there anything else to update,302
instead could it be for six,sure is there anything else to update,302
no,ok let me look into some options for you,302
<SILENCE>,api_call italian paris six cheap,302
thank you,you're welcome,302
may i have a table for two in london with british food in a moderate price range,i'm on it,303
<SILENCE>,ok let me look into some options for you,303
<SILENCE>,api_call british london two moderate,303
instead could it be in rome,sure is there anything else to update,303
no,ok let me look into some options for you,303
<SILENCE>,api_call british rome two moderate,303
you rock,you're welcome,303
can you make a restaurant reservation with french food in a expensive price range for eight in paris,i'm on it,304
<SILENCE>,ok let me look into some options for you,304
<SILENCE>,api_call french paris eight expensive,304
actually i would prefer with italian food,sure is there anything else to update,304
instead could it be for six people,sure is there anything else to update,304
instead could it be in london,sure is there anything else to update,304
instead could it be in a moderate price range,sure is there anything else to update,304
no,ok let me look into some options for you,304
 <SILENCE>,api_call italian london six moderate,304
 thanks,you're welcome,304
can you make a restaurant reservation in a moderate price range with british cuisine in bombay for four people,i'm on it,305
<SILENCE>,ok let me look into some options for you,305
<SILENCE>,api_call british bombay four moderate,305
actually i would prefer with italian food,sure is there anything else to update,305
instead could it be for two,sure is there anything else to update,305
no,ok let me look into some options for you,305
<SILENCE>,api_call italian bombay two moderate,305
you rock,you're welcome,305
may i have a table for six people with italian food in a cheap price range in london,i'm on it,306
<SILENCE>,ok let me look into some options for you,306
<SILENCE>,api_call italian london six cheap,306
instead could it be with spanish cuisine,sure is there anything else to update,306
no,ok let me look into some options for you,306
<SILENCE>,api_call spanish london six cheap,306
thanks,you're welcome,306
i'd like to book a table with spanish food in a cheap price range in madrid for eight,i'm on it,307
<SILENCE>,ok let me look into some options for you,307
<SILENCE>,api_call spanish madrid eight cheap,307
instead could it be with italian food,sure is there anything else to update,307
actually i would prefer in a expensive price range,sure is there anything else to update,307
instead could it be in paris,sure is there anything else to update,307
instead could it be for six people,sure is there anything else to update,307
no,ok let me look into some options for you,307
 <SILENCE>,api_call italian paris six expensive,307
 thank you,you're welcome,307
can you make a restaurant reservation in a expensive price range with italian cuisine for eight in madrid,i'm on it,308
<SILENCE>,ok let me look into some options for you,308
<SILENCE>,api_call italian madrid eight expensive,308
actually i would prefer in london,sure is there anything else to update,308
instead could it be with british food,sure is there anything else to update,308
actually i would prefer in a cheap price range,sure is there anything else to update,308
no,ok let me look into some options for you,308
<SILENCE>,api_call british london eight cheap,308
 thanks,you're welcome,308
may i have a table for two in madrid in a cheap price range with french cuisine,i'm on it,309
<SILENCE>,ok let me look into some options for you,309
<SILENCE>,api_call french madrid two cheap,309
instead could it be in a moderate price range,sure is there anything else to update,309
no,ok let me look into some options for you,309
<SILENCE>,api_call french madrid two moderate,309
thanks,you're welcome,309
i'd like to book a table in rome in a expensive price range for two people with british cuisine,i'm on it,310
<SILENCE>,ok let me look into some options for you,310
<SILENCE>,api_call british rome two expensive,310
actually i would prefer in paris,sure is there anything else to update,310
actually i would prefer with indian cuisine,sure is there anything else to update,310
instead could it be for four people,sure is there anything else to update,310
instead could it be in a moderate price range,sure is there anything else to update,310
no,ok let me look into some options for you,310
 <SILENCE>,api_call indian paris four moderate,310
 you rock,you're welcome,310
can you book a table for eight people in rome with french food in a expensive price range,i'm on it,311
<SILENCE>,ok let me look into some options for you,311
<SILENCE>,api_call french rome eight expensive,311
instead could it be in a moderate price range,sure is there anything else to update,311
actually i would prefer in paris,sure is there anything else to update,311
actually i would prefer for two,sure is there anything else to update,311
instead could it be with british food,sure is there anything else to update,311
no,ok let me look into some options for you,311
 <SILENCE>,api_call british paris two moderate,311
 thanks,you're welcome,311
can you make a restaurant reservation in a moderate price range for six people in bombay with french food,i'm on it,312
<SILENCE>,ok let me look into some options for you,312
<SILENCE>,api_call french bombay six moderate,312
instead could it be in london,sure is there anything else to update,312
actually i would prefer with indian cuisine,sure is there anything else to update,312
instead could it be in a cheap price range,sure is there anything else to update,312
no,ok let me look into some options for you,312
<SILENCE>,api_call indian london six cheap,312
 thanks,you're welcome,312
i'd like to book a table for six in paris in a moderate price range with indian food,i'm on it,313
<SILENCE>,ok let me look into some options for you,313
<SILENCE>,api_call indian paris six moderate,313
instead could it be in a expensive price range,sure is there anything else to update,313
instead could it be in bombay,sure is there anything else to update,313
instead could it be for four people,sure is there anything else to update,313
no,ok let me look into some options for you,313
<SILENCE>,api_call indian bombay four expensive,313
 thank you,you're welcome,313
i'd like to book a table for four in a moderate price range in rome with british food,i'm on it,314
<SILENCE>,ok let me look into some options for you,314
<SILENCE>,api_call british rome four moderate,314
instead could it be in bombay,sure is there anything else to update,314
actually i would prefer for eight,sure is there anything else to update,314
no,ok let me look into some options for you,314
<SILENCE>,api_call british bombay eight moderate,314
thank you,you're welcome,314
can you book a table for two people in bombay in a cheap price range with italian cuisine,i'm on it,315
<SILENCE>,ok let me look into some options for you,315
<SILENCE>,api_call italian bombay two cheap,315
instead could it be with british cuisine,sure is there anything else to update,315
no,ok let me look into some options for you,315
<SILENCE>,api_call british bombay two cheap,315
you rock,you're welcome,315
may i have a table for six people in a moderate price range in rome with spanish cuisine,i'm on it,316
<SILENCE>,ok let me look into some options for you,316
<SILENCE>,api_call spanish rome six moderate,316
actually i would prefer in paris,sure is there anything else to update,316
instead could it be with french cuisine,sure is there anything else to update,316
no,ok let me look into some options for you,316
<SILENCE>,api_call french paris six moderate,316
thanks,you're welcome,316
i'd like to book a table in a moderate price range with indian cuisine in rome for four,i'm on it,317
<SILENCE>,ok let me look into some options for you,317
<SILENCE>,api_call indian rome four moderate,317
instead could it be with french food,sure is there anything else to update,317
no,ok let me look into some options for you,317
<SILENCE>,api_call french rome four moderate,317
thanks,you're welcome,317
i'd like to book a table with italian food in madrid for two in a expensive price range,i'm on it,318
<SILENCE>,ok let me look into some options for you,318
<SILENCE>,api_call italian madrid two expensive,318
instead could it be for four,sure is there anything else to update,318
actually i would prefer in a moderate price range,sure is there anything else to update,318
instead could it be in paris,sure is there anything else to update,318
instead could it be with french food,sure is there anything else to update,318
no,ok let me look into some options for you,318
 <SILENCE>,api_call french paris four moderate,318
 thank you,you're welcome,318
may i have a table in madrid in a moderate price range with british food for six people,i'm on it,319
<SILENCE>,ok let me look into some options for you,319
<SILENCE>,api_call british madrid six moderate,319
actually i would prefer in a expensive price range,sure is there anything else to update,319
no,ok let me look into some options for you,319
<SILENCE>,api_call british madrid six expensive,319
thank you,you're welcome,319
can you book a table for eight people with british cuisine in paris in a moderate price range,i'm on it,320
<SILENCE>,ok let me look into some options for you,320
<SILENCE>,api_call british paris eight moderate,320
actually i would prefer in a expensive price range,sure is there anything else to update,320
instead could it be in london,sure is there anything else to update,320
instead could it be for six people,sure is there anything else to update,320
instead could it be with french cuisine,sure is there anything else to update,320
no,ok let me look into some options for you,320
 <SILENCE>,api_call french london six expensive,320
 thanks,you're welcome,320
i'd like to book a table in a cheap price range in london with italian cuisine for six people,i'm on it,321
<SILENCE>,ok let me look into some options for you,321
<SILENCE>,api_call italian london six cheap,321
instead could it be for four people,sure is there anything else to update,321
actually i would prefer in a expensive price range,sure is there anything else to update,321
instead could it be with british cuisine,sure is there anything else to update,321
actually i would prefer in madrid,sure is there anything else to update,321
no,ok let me look into some options for you,321
 <SILENCE>,api_call british madrid four expensive,321
 thank you,you're welcome,321
can you book a table in bombay with spanish cuisine for six people in a expensive price range,i'm on it,322
<SILENCE>,ok let me look into some options for you,322
<SILENCE>,api_call spanish bombay six expensive,322
instead could it be in a moderate price range,sure is there anything else to update,322
actually i would prefer with french cuisine,sure is there anything else to update,322
instead could it be for four people,sure is there anything else to update,322
instead could it be in rome,sure is there anything else to update,322
no,ok let me look into some options for you,322
 <SILENCE>,api_call french rome four moderate,322
 thanks,you're welcome,322
can you book a table in london for two with british food in a cheap price range,i'm on it,323
<SILENCE>,ok let me look into some options for you,323
<SILENCE>,api_call british london two cheap,323
instead could it be in madrid,sure is there anything else to update,323
instead could it be in a expensive price range,sure is there anything else to update,323
instead could it be for six people,sure is there anything else to update,323
instead could it be with french food,sure is there anything else to update,323
no,ok let me look into some options for you,323
 <SILENCE>,api_call french madrid six expensive,323
 thank you,you're welcome,323
i'd like to book a table in london with british food in a cheap price range for four people,i'm on it,324
<SILENCE>,ok let me look into some options for you,324
<SILENCE>,api_call british london four cheap,324
actually i would prefer in paris,sure is there anything else to update,324
no,ok let me look into some options for you,324
<SILENCE>,api_call british paris four cheap,324
thank you,you're welcome,324
can you book a table for six people with french cuisine in a cheap price range in london,i'm on it,325
<SILENCE>,ok let me look into some options for you,325
<SILENCE>,api_call french london six cheap,325
instead could it be in a expensive price range,sure is there anything else to update,325
instead could it be for eight,sure is there anything else to update,325
actually i would prefer in paris,sure is there anything else to update,325
no,ok let me look into some options for you,325
<SILENCE>,api_call french paris eight expensive,325
 you rock,you're welcome,325
can you book a table in a expensive price range in rome for four people with french food,i'm on it,326
<SILENCE>,ok let me look into some options for you,326
<SILENCE>,api_call french rome four expensive,326
actually i would prefer in a cheap price range,sure is there anything else to update,326
actually i would prefer for six,sure is there anything else to update,326
no,ok let me look into some options for you,326
<SILENCE>,api_call french rome six cheap,326
thank you,you're welcome,326
can you make a restaurant reservation in a expensive price range for two in london with indian cuisine,i'm on it,327
<SILENCE>,ok let me look into some options for you,327
<SILENCE>,api_call indian london two expensive,327
instead could it be in rome,sure is there anything else to update,327
instead could it be with french food,sure is there anything else to update,327
no,ok let me look into some options for you,327
<SILENCE>,api_call french rome two expensive,327
thanks,you're welcome,327
can you make a restaurant reservation for six people in paris in a cheap price range with british food,i'm on it,328
<SILENCE>,ok let me look into some options for you,328
<SILENCE>,api_call british paris six cheap,328
instead could it be for four people,sure is there anything else to update,328
actually i would prefer in madrid,sure is there anything else to update,328
instead could it be in a moderate price range,sure is there anything else to update,328
actually i would prefer with italian cuisine,sure is there anything else to update,328
no,ok let me look into some options for you,328
 <SILENCE>,api_call italian madrid four moderate,328
 thank you,you're welcome,328
can you make a restaurant reservation with british food for two in bombay in a cheap price range,i'm on it,329
<SILENCE>,ok let me look into some options for you,329
<SILENCE>,api_call british bombay two cheap,329
actually i would prefer for four,sure is there anything else to update,329
no,ok let me look into some options for you,329
<SILENCE>,api_call british bombay four cheap,329
you rock,you're welcome,329
may i have a table with british cuisine in a expensive price range in bombay for two,i'm on it,330
<SILENCE>,ok let me look into some options for you,330
<SILENCE>,api_call british bombay two expensive,330
instead could it be with italian cuisine,sure is there anything else to update,330
actually i would prefer for eight,sure is there anything else to update,330
actually i would prefer in a moderate price range,sure is there anything else to update,330
no,ok let me look into some options for you,330
<SILENCE>,api_call italian bombay eight moderate,330
 you rock,you're welcome,330
may i have a table with british food in a expensive price range for eight in madrid,i'm on it,331
<SILENCE>,ok let me look into some options for you,331
<SILENCE>,api_call british madrid eight expensive,331
actually i would prefer for two people,sure is there anything else to update,331
no,ok let me look into some options for you,331
<SILENCE>,api_call british madrid two expensive,331
you rock,you're welcome,331
may i have a table in bombay with italian cuisine in a expensive price range for two people,i'm on it,332
<SILENCE>,ok let me look into some options for you,332
<SILENCE>,api_call italian bombay two expensive,332
instead could it be for six people,sure is there anything else to update,332
instead could it be in madrid,sure is there anything else to update,332
actually i would prefer with french food,sure is there anything else to update,332
instead could it be in a cheap price range,sure is there anything else to update,332
no,ok let me look into some options for you,332
 <SILENCE>,api_call french madrid six cheap,332
 you rock,you're welcome,332
may i have a table in a moderate price range with french food in bombay for four people,i'm on it,333
<SILENCE>,ok let me look into some options for you,333
<SILENCE>,api_call french bombay four moderate,333
instead could it be for eight people,sure is there anything else to update,333
actually i would prefer in a expensive price range,sure is there anything else to update,333
actually i would prefer with indian food,sure is there anything else to update,333
instead could it be in paris,sure is there anything else to update,333
no,ok let me look into some options for you,333
 <SILENCE>,api_call indian paris eight expensive,333
 you rock,you're welcome,333
i'd like to book a table for eight in a expensive price range with indian cuisine in london,i'm on it,334
<SILENCE>,ok let me look into some options for you,334
<SILENCE>,api_call indian london eight expensive,334
actually i would prefer in a cheap price range,sure is there anything else to update,334
instead could it be in bombay,sure is there anything else to update,334
no,ok let me look into some options for you,334
<SILENCE>,api_call indian bombay eight cheap,334
you rock,you're welcome,334
can you make a restaurant reservation for four in bombay in a expensive price range with french food,i'm on it,335
<SILENCE>,ok let me look into some options for you,335
<SILENCE>,api_call french bombay four expensive,335
actually i would prefer in a moderate price range,sure is there anything else to update,335
no,ok let me look into some options for you,335
<SILENCE>,api_call french bombay four moderate,335
you rock,you're welcome,335
i'd like to book a table for eight people in a expensive price range with french cuisine in rome,i'm on it,336
<SILENCE>,ok let me look into some options for you,336
<SILENCE>,api_call french rome eight expensive,336
instead could it be for six,sure is there anything else to update,336
actually i would prefer in bombay,sure is there anything else to update,336
instead could it be with italian cuisine,sure is there anything else to update,336
actually i would prefer in a moderate price range,sure is there anything else to update,336
no,ok let me look into some options for you,336
 <SILENCE>,api_call italian bombay six moderate,336
 thanks,you're welcome,336
can you make a restaurant reservation with british food in paris in a cheap price range for two,i'm on it,337
<SILENCE>,ok let me look into some options for you,337
<SILENCE>,api_call british paris two cheap,337
actually i would prefer with spanish cuisine,sure is there anything else to update,337
instead could it be in a moderate price range,sure is there anything else to update,337
no,ok let me look into some options for you,337
<SILENCE>,api_call spanish paris two moderate,337
you rock,you're welcome,337
i'd like to book a table for eight people in a cheap price range in rome with indian food,i'm on it,338
<SILENCE>,ok let me look into some options for you,338
<SILENCE>,api_call indian rome eight cheap,338
instead could it be for six people,sure is there anything else to update,338
instead could it be with british food,sure is there anything else to update,338
actually i would prefer in london,sure is there anything else to update,338
instead could it be in a moderate price range,sure is there anything else to update,338
no,ok let me look into some options for you,338
 <SILENCE>,api_call british london six moderate,338
 thank you,you're welcome,338
i'd like to book a table for four with italian cuisine in rome in a cheap price range,i'm on it,339
<SILENCE>,ok let me look into some options for you,339
<SILENCE>,api_call italian rome four cheap,339
instead could it be in paris,sure is there anything else to update,339
instead could it be with french cuisine,sure is there anything else to update,339
instead could it be in a expensive price range,sure is there anything else to update,339
no,ok let me look into some options for you,339
<SILENCE>,api_call french paris four expensive,339
 thank you,you're welcome,339
can you book a table in paris in a expensive price range with indian cuisine for six people,i'm on it,340
<SILENCE>,ok let me look into some options for you,340
<SILENCE>,api_call indian paris six expensive,340
actually i would prefer with french cuisine,sure is there anything else to update,340
no,ok let me look into some options for you,340
<SILENCE>,api_call french paris six expensive,340
thanks,you're welcome,340
can you book a table in paris with italian cuisine in a expensive price range for four people,i'm on it,341
<SILENCE>,ok let me look into some options for you,341
<SILENCE>,api_call italian paris four expensive,341
instead could it be in london,sure is there anything else to update,341
no,ok let me look into some options for you,341
<SILENCE>,api_call italian london four expensive,341
thank you,you're welcome,341
may i have a table for two in london in a expensive price range with spanish cuisine,i'm on it,342
<SILENCE>,ok let me look into some options for you,342
<SILENCE>,api_call spanish london two expensive,342
instead could it be for four people,sure is there anything else to update,342
actually i would prefer in a moderate price range,sure is there anything else to update,342
instead could it be with indian food,sure is there anything else to update,342
instead could it be in paris,sure is there anything else to update,342
no,ok let me look into some options for you,342
 <SILENCE>,api_call indian paris four moderate,342
 thanks,you're welcome,342
may i have a table for eight with french food in a cheap price range in rome,i'm on it,343
<SILENCE>,ok let me look into some options for you,343
<SILENCE>,api_call french rome eight cheap,343
actually i would prefer in madrid,sure is there anything else to update,343
instead could it be with indian cuisine,sure is there anything else to update,343
no,ok let me look into some options for you,343
<SILENCE>,api_call indian madrid eight cheap,343
you rock,you're welcome,343
can you make a restaurant reservation for four in paris with french food in a cheap price range,i'm on it,344
<SILENCE>,ok let me look into some options for you,344
<SILENCE>,api_call french paris four cheap,344
actually i would prefer with indian food,sure is there anything else to update,344
no,ok let me look into some options for you,344
<SILENCE>,api_call indian paris four cheap,344
thanks,you're welcome,344
can you book a table for four in rome in a cheap price range with spanish cuisine,i'm on it,345
<SILENCE>,ok let me look into some options for you,345
<SILENCE>,api_call spanish rome four cheap,345
actually i would prefer in a moderate price range,sure is there anything else to update,345
no,ok let me look into some options for you,345
<SILENCE>,api_call spanish rome four moderate,345
you rock,you're welcome,345
may i have a table for two people with italian food in a expensive price range in paris,i'm on it,346
<SILENCE>,ok let me look into some options for you,346
<SILENCE>,api_call italian paris two expensive,346
instead could it be with french cuisine,sure is there anything else to update,346
actually i would prefer in rome,sure is there anything else to update,346
no,ok let me look into some options for you,346
<SILENCE>,api_call french rome two expensive,346
thanks,you're welcome,346
can you make a restaurant reservation in a cheap price range with french food for four people in london,i'm on it,347
<SILENCE>,ok let me look into some options for you,347
<SILENCE>,api_call french london four cheap,347
instead could it be in a moderate price range,sure is there anything else to update,347
no,ok let me look into some options for you,347
<SILENCE>,api_call french london four moderate,347
thank you,you're welcome,347
i'd like to book a table in madrid in a moderate price range with british food for six people,i'm on it,348
<SILENCE>,ok let me look into some options for you,348
<SILENCE>,api_call british madrid six moderate,348
instead could it be for four people,sure is there anything else to update,348
instead could it be with french food,sure is there anything else to update,348
actually i would prefer in bombay,sure is there anything else to update,348
instead could it be in a expensive price range,sure is there anything else to update,348
no,ok let me look into some options for you,348
 <SILENCE>,api_call french bombay four expensive,348
 you rock,you're welcome,348
i'd like to book a table with french food in a expensive price range in london for six,i'm on it,349
<SILENCE>,ok let me look into some options for you,349
<SILENCE>,api_call french london six expensive,349
actually i would prefer for four people,sure is there anything else to update,349
no,ok let me look into some options for you,349
<SILENCE>,api_call french london four expensive,349
thank you,you're welcome,349
i'd like to book a table with indian cuisine for six in london in a expensive price range,i'm on it,350
<SILENCE>,ok let me look into some options for you,350
<SILENCE>,api_call indian london six expensive,350
instead could it be in rome,sure is there anything else to update,350
actually i would prefer in a cheap price range,sure is there anything else to update,350
instead could it be for two,sure is there anything else to update,350
no,ok let me look into some options for you,350
<SILENCE>,api_call indian rome two cheap,350
 thank you,you're welcome,350
may i have a table in a expensive price range for six with british cuisine in bombay,i'm on it,351
<SILENCE>,ok let me look into some options for you,351
<SILENCE>,api_call british bombay six expensive,351
actually i would prefer for four people,sure is there anything else to update,351
no,ok let me look into some options for you,351
<SILENCE>,api_call british bombay four expensive,351
thanks,you're welcome,351
can you make a restaurant reservation in madrid in a cheap price range for four people with french food,i'm on it,352
<SILENCE>,ok let me look into some options for you,352
<SILENCE>,api_call french madrid four cheap,352
actually i would prefer for eight people,sure is there anything else to update,352
actually i would prefer in a expensive price range,sure is there anything else to update,352
actually i would prefer with british food,sure is there anything else to update,352
no,ok let me look into some options for you,352
<SILENCE>,api_call british madrid eight expensive,352
 thank you,you're welcome,352
can you book a table in a expensive price range in rome with french food for four,i'm on it,353
<SILENCE>,ok let me look into some options for you,353
<SILENCE>,api_call french rome four expensive,353
instead could it be in a cheap price range,sure is there anything else to update,353
instead could it be with italian cuisine,sure is there anything else to update,353
actually i would prefer for eight,sure is there anything else to update,353
actually i would prefer in paris,sure is there anything else to update,353
no,ok let me look into some options for you,353
 <SILENCE>,api_call italian paris eight cheap,353
 thank you,you're welcome,353
can you book a table for two with british food in a cheap price range in london,i'm on it,354
<SILENCE>,ok let me look into some options for you,354
<SILENCE>,api_call british london two cheap,354
instead could it be in madrid,sure is there anything else to update,354
actually i would prefer in a moderate price range,sure is there anything else to update,354
instead could it be with french cuisine,sure is there anything else to update,354
no,ok let me look into some options for you,354
<SILENCE>,api_call french madrid two moderate,354
 thank you,you're welcome,354
i'd like to book a table with british cuisine in a moderate price range in paris for eight,i'm on it,355
<SILENCE>,ok let me look into some options for you,355
<SILENCE>,api_call british paris eight moderate,355
instead could it be in a cheap price range,sure is there anything else to update,355
instead could it be with indian food,sure is there anything else to update,355
actually i would prefer in madrid,sure is there anything else to update,355
no,ok let me look into some options for you,355
<SILENCE>,api_call indian madrid eight cheap,355
 thank you,you're welcome,355
may i have a table in london for eight with french cuisine in a moderate price range,i'm on it,356
<SILENCE>,ok let me look into some options for you,356
<SILENCE>,api_call french london eight moderate,356
actually i would prefer in a cheap price range,sure is there anything else to update,356
actually i would prefer with spanish food,sure is there anything else to update,356
actually i would prefer in madrid,sure is there anything else to update,356
no,ok let me look into some options for you,356
<SILENCE>,api_call spanish madrid eight cheap,356
 thank you,you're welcome,356
may i have a table with french cuisine for two in a expensive price range in london,i'm on it,357
<SILENCE>,ok let me look into some options for you,357
<SILENCE>,api_call french london two expensive,357
actually i would prefer in a moderate price range,sure is there anything else to update,357
instead could it be for four people,sure is there anything else to update,357
no,ok let me look into some options for you,357
<SILENCE>,api_call french london four moderate,357
you rock,you're welcome,357
i'd like to book a table in rome for two people with indian food in a moderate price range,i'm on it,358
<SILENCE>,ok let me look into some options for you,358
<SILENCE>,api_call indian rome two moderate,358
instead could it be in a cheap price range,sure is there anything else to update,358
instead could it be with british cuisine,sure is there anything else to update,358
instead could it be in london,sure is there anything else to update,358
no,ok let me look into some options for you,358
<SILENCE>,api_call british london two cheap,358
 thank you,you're welcome,358
can you book a table for four people with british food in a expensive price range in bombay,i'm on it,359
<SILENCE>,ok let me look into some options for you,359
<SILENCE>,api_call british bombay four expensive,359
instead could it be for six people,sure is there anything else to update,359
actually i would prefer in london,sure is there anything else to update,359
actually i would prefer in a moderate price range,sure is there anything else to update,359
no,ok let me look into some options for you,359
<SILENCE>,api_call british london six moderate,359
 thank you,you're welcome,359
can you book a table for four people in bombay in a moderate price range with french cuisine,i'm on it,360
<SILENCE>,ok let me look into some options for you,360
<SILENCE>,api_call french bombay four moderate,360
actually i would prefer with indian food,sure is there anything else to update,360
actually i would prefer in london,sure is there anything else to update,360
no,ok let me look into some options for you,360
<SILENCE>,api_call indian london four moderate,360
you rock,you're welcome,360
i'd like to book a table with french food for two people in a moderate price range in madrid,i'm on it,361
<SILENCE>,ok let me look into some options for you,361
<SILENCE>,api_call french madrid two moderate,361
instead could it be in a cheap price range,sure is there anything else to update,361
actually i would prefer in rome,sure is there anything else to update,361
instead could it be for four people,sure is there anything else to update,361
actually i would prefer with spanish food,sure is there anything else to update,361
no,ok let me look into some options for you,361
 <SILENCE>,api_call spanish rome four cheap,361
 thank you,you're welcome,361
i'd like to book a table for four in bombay with french food in a expensive price range,i'm on it,362
<SILENCE>,ok let me look into some options for you,362
<SILENCE>,api_call french bombay four expensive,362
actually i would prefer in a moderate price range,sure is there anything else to update,362
actually i would prefer for six,sure is there anything else to update,362
no,ok let me look into some options for you,362
<SILENCE>,api_call french bombay six moderate,362
thanks,you're welcome,362
can you make a restaurant reservation in paris in a cheap price range for six with spanish food,i'm on it,363
<SILENCE>,ok let me look into some options for you,363
<SILENCE>,api_call spanish paris six cheap,363
instead could it be in rome,sure is there anything else to update,363
instead could it be with french food,sure is there anything else to update,363
actually i would prefer for four,sure is there anything else to update,363
no,ok let me look into some options for you,363
<SILENCE>,api_call french rome four cheap,363
 thank you,you're welcome,363
i'd like to book a table for four people in paris with indian food in a expensive price range,i'm on it,364
<SILENCE>,ok let me look into some options for you,364
<SILENCE>,api_call indian paris four expensive,364
instead could it be in rome,sure is there anything else to update,364
actually i would prefer for two,sure is there anything else to update,364
no,ok let me look into some options for you,364
<SILENCE>,api_call indian rome two expensive,364
thank you,you're welcome,364
can you make a restaurant reservation for two people in madrid with italian cuisine in a moderate price range,i'm on it,365
<SILENCE>,ok let me look into some options for you,365
<SILENCE>,api_call italian madrid two moderate,365
instead could it be with spanish cuisine,sure is there anything else to update,365
no,ok let me look into some options for you,365
<SILENCE>,api_call spanish madrid two moderate,365
thank you,you're welcome,365
i'd like to book a table with french food for eight in a cheap price range in paris,i'm on it,366
<SILENCE>,ok let me look into some options for you,366
<SILENCE>,api_call french paris eight cheap,366
actually i would prefer in rome,sure is there anything else to update,366
actually i would prefer in a moderate price range,sure is there anything else to update,366
instead could it be with spanish cuisine,sure is there anything else to update,366
instead could it be for six people,sure is there anything else to update,366
no,ok let me look into some options for you,366
 <SILENCE>,api_call spanish rome six moderate,366
 you rock,you're welcome,366
can you make a restaurant reservation with italian food in a cheap price range for four people in rome,i'm on it,367
<SILENCE>,ok let me look into some options for you,367
<SILENCE>,api_call italian rome four cheap,367
actually i would prefer with british cuisine,sure is there anything else to update,367
actually i would prefer in a expensive price range,sure is there anything else to update,367
instead could it be in london,sure is there anything else to update,367
no,ok let me look into some options for you,367
<SILENCE>,api_call british london four expensive,367
 thank you,you're welcome,367
can you book a table for four in a expensive price range in paris with italian food,i'm on it,368
<SILENCE>,ok let me look into some options for you,368
<SILENCE>,api_call italian paris four expensive,368
actually i would prefer with indian food,sure is there anything else to update,368
instead could it be in a cheap price range,sure is there anything else to update,368
instead could it be in bombay,sure is there anything else to update,368
no,ok let me look into some options for you,368
<SILENCE>,api_call indian bombay four cheap,368
 thank you,you're welcome,368
can you make a restaurant reservation in rome with indian cuisine for two in a expensive price range,i'm on it,369
<SILENCE>,ok let me look into some options for you,369
<SILENCE>,api_call indian rome two expensive,369
instead could it be in a cheap price range,sure is there anything else to update,369
actually i would prefer in bombay,sure is there anything else to update,369
actually i would prefer for six people,sure is there anything else to update,369
instead could it be with spanish cuisine,sure is there anything else to update,369
no,ok let me look into some options for you,369
 <SILENCE>,api_call spanish bombay six cheap,369
 you rock,you're welcome,369
may i have a table in a expensive price range for four people with british cuisine in london,i'm on it,370
<SILENCE>,ok let me look into some options for you,370
<SILENCE>,api_call british london four expensive,370
instead could it be in madrid,sure is there anything else to update,370
no,ok let me look into some options for you,370
<SILENCE>,api_call british madrid four expensive,370
thanks,you're welcome,370
can you make a restaurant reservation in a expensive price range with french cuisine for four in rome,i'm on it,371
<SILENCE>,ok let me look into some options for you,371
<SILENCE>,api_call french rome four expensive,371
instead could it be in a cheap price range,sure is there anything else to update,371
actually i would prefer for six,sure is there anything else to update,371
no,ok let me look into some options for you,371
<SILENCE>,api_call french rome six cheap,371
thank you,you're welcome,371
i'd like to book a table in a cheap price range in rome with french cuisine for two people,i'm on it,372
<SILENCE>,ok let me look into some options for you,372
<SILENCE>,api_call french rome two cheap,372
instead could it be for eight people,sure is there anything else to update,372
actually i would prefer in london,sure is there anything else to update,372
instead could it be with italian food,sure is there anything else to update,372
instead could it be in a expensive price range,sure is there anything else to update,372
no,ok let me look into some options for you,372
 <SILENCE>,api_call italian london eight expensive,372
 thanks,you're welcome,372
can you book a table in rome for six with indian cuisine in a expensive price range,i'm on it,373
<SILENCE>,ok let me look into some options for you,373
<SILENCE>,api_call indian rome six expensive,373
actually i would prefer in madrid,sure is there anything else to update,373
actually i would prefer for eight,sure is there anything else to update,373
no,ok let me look into some options for you,373
<SILENCE>,api_call indian madrid eight expensive,373
thank you,you're welcome,373
can you make a restaurant reservation for eight people with british food in a cheap price range in rome,i'm on it,374
<SILENCE>,ok let me look into some options for you,374
